Date,Low,Open,Volume,Close,High
2009-02-26,15.97,15.97,0,15.97,15.97
2009-02-25,15.18,15.18,0,15.21,15.21
2009-02-24,14.26,14.26,0,14.49,14.49
2009-02-23,13.78,13.78,0,13.80,13.80
2009-02-20,13.46,13.46,0,13.22,13.22
2009-02-19,13.55,13.55,0,13.69,13.69
2009-02-18,13.36,13.36,0,13.50,13.50
2009-02-17,13.33,13.33,0,13.50,13.50
2009-02-16,13.87,13.87,0,14.10,14.10
2009-02-13,13.56,13.56,0,13.75,13.75
2009-02-12,13.95,13.95,0,13.80,13.80
2009-02-11,14.04,14.04,0,14.20,14.20
2009-02-10,15.05,15.05,0,14.65,14.65
2009-02-09,14.43,14.43,0,14.43,14.43
2009-02-06,13.75,13.75,0,13.75,13.75
2009-02-05,13.10,13.10,0,13.10,13.10
2009-02-04,12.47,12.47,0,12.48,12.48
2009-02-03,12.29,12.29,0,11.89,11.89
2009-02-02,12.99,12.99,0,12.50,12.50
2009-01-30,12.88,12.88,0,12.88,12.88
2009-01-29,13.55,13.55,0,13.55,13.55
2009-01-28,14.27,14.27,0,14.26,14.26
2009-01-27,15.01,15.01,0,15.01,15.01
2009-01-26,15.80,15.80,0,15.79,15.79
2009-01-23,16.62,16.62,0,16.62,16.62
2009-01-22,17.49,17.49,0,17.49,17.49
2009-01-21,18.51,18.51,0,18.41,18.41
2009-01-20,19.41,19.41,0,19.37,19.37
2009-01-19,20.84,20.84,0,20.38,20.38
2009-01-16,21.70,21.70,0,21.45,21.45
2009-01-15,22.72,22.72,0,22.57,22.57
2009-01-14,24.26,24.26,0,23.75,23.75
2009-01-13,24.95,24.95,0,24.99,24.99
2009-01-12,25.01,25.01,0,24.00,24.00
2009-01-09,25.38,25.38,0,25.00,25.00
2009-01-08,24.99,24.99,0,25.00,25.00
2009-01-07,24.84,24.84,0,25.50,25.50
2009-01-06,25.04,25.04,0,24.81,24.81
2009-01-05,25.18,25.18,0,25.50,25.50
2009-01-02,24.99,24.99,0,25.00,25.00
2008-12-31,24.91,24.91,0,25.50,25.50
2008-12-30,25.01,25.01,0,24.55,24.55
2008-12-29,25.37,25.37,0,25.71,25.71
2008-12-24,25.15,25.15,0,25.80,25.80
2008-12-23,24.15,24.15,0,25.00,25.00
2008-12-22,24.75,24.75,0,24.00,24.00
2008-12-19,24.67,24.67,0,25.00,25.00
2008-12-18,24.01,24.01,0,24.20,24.20
2008-12-17,23.10,23.10,0,23.19,23.19
2008-12-16,22.56,22.56,0,22.10,22.10
2008-12-15,20.95,20.95,0,23.00,23.00
2008-12-12,21.62,21.62,0,22.00,22.00
2008-12-11,22.35,22.35,0,22.50,22.50
2008-12-10,23.00,23.00,0,22.80,22.80
2008-12-05,23.69,23.69,0,24.00,24.00
2008-12-04,23.35,23.35,0,23.99,23.99
2008-12-03,23.47,23.47,0,23.80,23.80
2008-12-02,23.49,23.49,0,23.47,23.47
2008-12-01,24.75,24.75,0,24.70,24.70
2008-11-28,26.14,26.14,0,26.00,26.00
2008-11-27,26.55,26.55,0,26.69,26.69
2008-11-26,25.83,25.83,0,25.52,25.52
2008-11-25,23.77,23.77,0,25.00,25.00
2008-11-24,23.91,23.91,0,23.89,23.89
2008-11-21,25.14,25.14,0,25.14,25.14
2008-11-20,26.46,26.46,0,26.46,26.46
2008-11-19,28.02,28.02,0,27.85,27.85
2008-11-18,28.55,28.55,0,28.26,28.26
2008-11-17,28.89,28.89,0,28.00,28.00
2008-11-14,29.36,29.36,0,29.00,29.00
2008-11-13,29.51,29.51,0,29.70,29.70
2008-11-12,28.47,28.47,0,29.10,29.10
2008-11-11,28.97,28.97,0,28.70,28.70
2008-11-10,28.91,28.91,0,28.60,28.60
2008-11-07,29.17,29.17,0,29.90,29.90
2008-11-05,27.33,27.33,0,27.33,27.33
2008-11-04,28.24,28.24,0,28.24,28.24
2008-11-03,29.72,29.72,0,29.72,29.72
2008-10-31,30.68,30.68,0,30.68,30.68
2008-10-30,32.44,32.44,0,32.29,32.29
2008-10-29,34.61,34.61,0,33.37,33.37
2008-10-28,34.20,34.20,0,35.10,35.10
2008-10-27,35.10,35.10,0,35.10,35.10
2008-10-24,35.10,35.10,0,35.10,35.10
2008-10-23,35.45,35.45,0,35.45,35.45
2008-10-22,35.80,35.80,0,35.80,35.80
2008-10-21,35.80,35.80,0,35.80,35.80
2008-10-20,36.16,36.16,0,36.16,36.16
2008-10-17,36.52,36.52,0,36.52,36.52
2008-10-16,36.88,36.88,0,36.88,36.88
2008-10-15,36.89,36.89,0,37.25,37.25
2008-10-14,37.25,37.25,0,37.25,37.25
2008-10-13,37.62,37.62,0,37.62,37.62
2008-10-10,36.18,36.18,0,37.99,37.99
2008-10-09,36.54,36.54,0,36.54,36.54
2008-10-08,36.32,36.32,0,36.90,36.90
2008-10-07,36.58,36.58,0,36.60,36.60
2008-10-06,36.92,36.92,0,36.92,36.92
2008-10-03,36.34,36.34,0,37.29,37.29
2008-10-02,36.60,36.60,0,36.60,36.60
2008-09-26,36.96,36.96,0,36.96,36.96
2008-09-25,37.33,37.33,0,37.33,37.33
2008-09-24,37.70,37.70,0,37.70,37.70
2008-09-23,37.70,37.70,0,37.70,37.70
2008-09-22,38.08,38.08,0,38.08,38.08
2008-09-19,38.46,38.46,0,38.46,38.46
2008-09-18,38.84,38.84,0,38.84,38.84
2008-09-17,39.23,39.23,0,39.23,39.23
2008-09-16,39.23,39.23,0,39.23,39.23
2008-09-15,39.62,39.62,0,39.62,39.62
2008-09-12,40.02,40.02,0,40.02,40.02
2008-09-11,40.42,40.42,0,40.42,40.42
2008-09-10,40.42,40.42,0,40.42,40.42
2008-09-09,40.82,40.82,0,40.82,40.82
2008-09-08,40.82,40.82,0,40.82,40.82
2008-09-05,41.23,41.23,0,41.23,41.23
2008-09-04,41.64,41.64,0,41.64,41.64
2008-09-03,42.34,42.34,0,42.06,42.06
2008-09-02,42.48,42.48,0,42.48,42.48
2008-09-01,42.48,42.48,0,42.48,42.48
2008-08-29,40.46,40.46,0,40.46,40.46
2008-08-28,38.54,38.54,0,38.54,38.54
2008-08-27,36.06,36.06,0,36.71,36.71
2008-08-26,36.51,36.51,0,34.97,34.97
2008-08-25,36.77,36.77,0,36.81,36.81
2008-08-22,34.04,34.04,0,35.00,35.00
2008-08-21,35.51,35.51,0,35.25,35.25
2008-08-19,37.11,37.11,0,38.00,38.00
2008-08-18,38.76,38.76,0,38.80,38.80
2008-08-15,41.45,41.45,0,40.00,40.00
2008-08-14,42.08,42.08,0,42.00,42.00
2008-08-13,42.50,42.50,0,42.35,42.35
2008-08-12,42.91,42.91,0,43.10,43.10
2008-08-11,43.03,43.03,0,43.10,43.10
2008-08-08,42.93,42.93,0,42.90,42.90
2008-08-07,43.05,43.05,0,43.05,43.05
2008-08-06,42.46,42.46,0,43.45,43.45
2008-08-05,42.78,42.78,0,43.49,43.49
2008-08-04,42.18,42.18,0,42.11,42.11
2008-08-01,43.08,43.08,0,43.00,43.00
2008-07-31,42.75,42.75,0,43.50,43.50
2008-07-30,43.87,43.87,0,43.03,43.03
2008-07-29,43.55,43.55,0,44.95,44.95
2008-07-28,43.38,43.38,0,43.05,43.05
2008-07-25,42.35,42.35,0,42.20,42.20
2008-07-24,43.41,43.41,0,43.97,43.97
2008-07-23,46.25,46.25,0,45.51,45.51
2008-07-22,48.15,48.15,0,47.90,47.90
2008-07-21,49.07,49.07,0,49.11,49.11
2008-07-18,48.69,48.69,0,48.60,48.60
2008-07-17,49.77,49.77,0,49.60,49.60
2008-07-16,51.18,51.18,0,52.00,52.00
2008-07-15,49.97,49.97,0,50.00,50.00
2008-07-14,50.69,50.69,0,50.26,50.26
2008-07-11,50.86,50.86,0,52.90,52.90
2008-07-10,50.89,50.89,0,50.95,50.95
2008-07-09,50.08,50.08,0,50.01,50.01
2008-07-08,50.63,50.63,0,50.50,50.50
2008-07-07,51.66,51.66,0,50.40,50.40
2008-07-04,53.33,53.33,0,53.01,53.01
2008-07-03,55.20,55.20,0,54.06,54.06
2008-07-02,56.76,56.76,0,56.90,56.90
2008-07-01,56.63,56.63,0,56.85,56.85
2008-06-30,53.89,53.89,0,54.15,54.15
2008-06-27,51.23,51.23,0,51.60,51.60
2008-06-26,49.83,49.83,0,49.20,49.20
2008-06-25,50.37,50.37,0,50.00,50.00
2008-06-24,50.96,50.96,0,50.00,50.00
2008-06-23,50.68,50.68,0,51.00,51.00
2008-06-20,49.37,49.37,0,49.00,49.00
2008-06-19,48.47,48.47,0,49.80,49.80
2008-06-18,49.08,49.08,0,50.00,50.00
2008-06-17,51.40,51.40,0,51.00,51.00
2008-06-16,53.83,53.83,0,53.00,53.00
2008-06-13,54.52,54.52,0,54.50,54.50
2008-06-12,53.32,53.32,0,54.50,54.50
2008-06-11,51.33,51.33,0,53.02,53.02
2008-06-10,50.13,50.13,0,50.50,50.50
2008-06-09,50.02,50.02,0,50.00,50.00
2008-06-06,51.04,51.04,0,50.00,50.00
2008-06-05,51.85,51.85,0,50.50,50.50
2008-06-04,51.75,51.75,0,52.00,52.00
2008-06-03,54.26,54.26,0,53.00,53.00
2008-06-02,55.06,55.06,0,54.00,54.00
2008-05-30,54.40,54.40,0,54.90,54.90
2008-05-28,55.07,55.07,0,56.00,56.00
2008-05-27,55.71,55.71,0,54.65,54.65
2008-05-26,57.84,57.84,0,57.50,57.50
2008-05-23,58.13,58.13,0,58.00,58.00
2008-05-22,57.67,57.67,0,58.00,58.00
2008-05-21,56.77,56.77,0,57.50,57.50
2008-05-20,57.01,57.01,0,56.00,56.00
2008-05-19,59.08,59.08,0,57.50,57.50
2008-05-16,57.28,57.28,0,57.10,57.10
2008-05-15,58.04,58.04,0,58.00,58.00
2008-05-14,59.41,59.41,0,58.01,58.01
2008-05-13,59.33,59.33,0,60.20,60.20
2008-05-12,57.33,57.33,0,58.99,58.99
2008-05-09,56.85,56.85,0,56.85,56.85
2008-05-08,57.89,57.89,0,58.05,58.05
2008-05-07,55.74,55.74,0,56.01,56.01
2008-05-06,53.33,53.33,0,54.00,54.00
2008-05-05,50.88,50.88,0,53.00,53.00
2008-05-02,51.57,51.57,0,51.32,51.32
2008-04-30,54.73,54.73,0,54.02,54.02
2008-04-29,58.77,58.77,0,56.86,56.86
2008-04-28,61.73,61.73,0,59.85,59.85
2008-04-25,63.03,63.03,0,63.00,63.00
2008-04-24,64.00,64.00,0,63.95,63.95
2008-04-23,64.52,64.52,0,64.00,64.00
2008-04-22,64.26,64.26,0,64.00,64.00
2008-04-21,65.05,65.05,0,65.35,65.35
2008-04-18,64.62,64.62,0,64.99,64.99
2008-04-17,65.11,65.11,0,66.97,66.97
2008-04-16,64.93,64.93,0,64.60,64.60
2008-04-15,65.28,65.28,0,65.25,65.25
2008-04-14,65.51,65.51,0,67.85,67.85
2008-04-11,64.37,64.37,0,64.81,64.81
2008-04-10,64.91,64.91,0,65.00,65.00
2008-04-09,63.86,63.86,0,64.40,64.40
2008-04-08,63.07,63.07,0,63.90,63.90
2008-04-07,61.99,61.99,0,63.00,63.00
2008-04-04,63.72,63.72,0,64.10,64.10
2008-04-03,65.05,65.05,0,64.10,64.10
2008-04-02,63.96,63.96,0,65.00,65.00
2008-04-01,62.10,62.10,0,62.50,62.50
2008-03-31,63.94,63.94,0,64.11,64.11
2008-03-28,62.52,62.52,0,63.00,63.00
2008-03-27,63.41,63.41,0,63.00,63.00
2008-03-26,64.70,64.70,0,65.00,65.00
2008-03-25,66.36,66.36,0,65.15,65.15
2008-03-20,64.47,64.47,0,65.00,65.00
2008-03-18,63.89,63.89,0,65.00,65.00
2008-03-17,62.87,62.87,0,62.99,62.99
2008-03-14,64.98,64.98,0,64.89,64.89
2008-03-13,65.28,65.28,0,65.00,65.00
2008-03-12,65.64,65.64,0,66.40,66.40
2008-03-11,64.81,64.81,0,64.99,64.99
2008-03-10,65.04,65.04,0,65.55,65.55
2008-03-07,65.84,65.84,0,66.01,66.01
2008-03-06,65.73,65.73,0,65.00,65.00
2008-03-05,66.38,66.38,0,66.41,66.41
2008-03-04,69.86,69.86,0,67.80,67.80
2008-03-03,68.00,68.00,0,68.50,68.50
2008-02-29,64.70,64.70,0,65.40,65.40
2008-02-28,61.85,61.85,0,63.00,63.00
2008-02-27,62.44,62.44,0,62.00,62.00
2008-02-26,64.22,64.22,0,64.22,64.22
2008-02-25,67.59,67.59,0,67.59,67.59
2008-02-22,73.78,73.78,0,71.14,71.14
2008-02-21,75.91,75.91,0,74.88,74.88
2008-02-20,75.88,75.88,0,76.98,76.98
2008-02-19,77.62,77.62,0,75.05,75.05
2008-02-18,75.57,75.57,0,76.00,76.00
2008-02-15,76.87,76.87,0,78.00,78.00
2008-02-14,75.30,75.30,0,76.05,76.05
2008-02-13,76.39,76.39,0,76.05,76.05
2008-02-12,74.29,74.29,0,76.00,76.00
2008-02-11,75.10,75.10,0,74.62,74.62
2008-02-08,75.40,75.40,0,77.00,77.00
2008-02-07,71.01,71.01,0,71.02,71.02
2008-02-06,75.62,75.62,0,74.00,74.00
2008-02-05,73.65,73.65,0,73.60,73.60
2008-02-04,72.14,72.14,0,71.00,71.00
2008-02-01,71.63,71.63,0,73.00,73.00
2008-01-31,70.02,70.02,0,70.00,70.00
2008-01-30,70.95,70.95,0,71.05,71.05
2008-01-29,70.04,70.04,0,69.99,69.99
2008-01-28,69.76,69.76,0,70.00,70.00
2008-01-25,68.79,68.79,0,69.00,69.00
2008-01-24,67.35,67.35,0,68.00,68.00
2008-01-23,68.29,68.29,0,67.28,67.28
2008-01-22,68.96,68.96,0,70.51,70.51
2008-01-21,67.37,67.37,0,67.16,67.16
2008-01-18,69.09,69.09,0,69.06,69.06
2008-01-17,70.00,70.00,0,71.00,71.00
2008-01-16,72.32,72.32,0,72.01,72.01
2008-01-15,73.30,73.30,0,72.50,72.50
2008-01-14,72.47,72.47,0,73.00,73.00
2008-01-11,72.24,72.24,0,72.20,72.20
2008-01-10,72.29,72.29,0,74.00,74.00
2008-01-09,70.88,70.88,0,70.81,70.81
2008-01-08,74.78,74.78,0,74.48,74.48
2008-01-07,79.57,79.57,0,78.39,78.39
2008-01-04,83.22,83.22,0,82.51,82.51
2008-01-03,83.81,83.81,0,85.46,85.46
2008-01-02,79.55,79.55,0,82.98,82.98
2007-12-31,78.93,78.93,0,79.80,79.80
2007-12-28,75.55,75.55,0,76.01,76.01
2007-12-24,71.41,71.41,0,72.75,72.75
2007-12-21,69.00,69.00,0,69.03,69.03
2007-12-18,71.13,71.13,0,71.90,71.90
2007-12-17,70.12,70.12,0,71.49,71.49
2007-12-14,69.75,69.75,0,71.21,71.21
2007-12-13,70.02,70.02,0,70.00,70.00
2007-12-12,69.67,69.67,0,70.00,70.00
2007-12-11,70.33,70.33,0,70.10,70.10
2007-12-10,69.98,69.98,0,69.65,69.65
2007-12-07,70.12,70.12,0,70.95,70.95
2007-12-06,69.30,69.30,0,70.01,70.01
2007-12-05,68.66,68.66,0,68.60,68.60
2007-12-04,68.19,68.19,0,69.00,69.00
2007-12-03,67.74,67.74,0,68.00,68.00
2007-11-30,67.03,67.03,0,67.01,67.01
2007-11-29,67.90,67.90,0,67.50,67.50
2007-11-28,67.06,67.06,0,68.20,68.20
2007-11-27,71.40,71.40,0,69.00,69.00
2007-11-26,71.47,71.47,0,71.49,71.49
2007-11-23,69.07,69.07,0,68.15,68.15
2007-11-22,68.31,68.31,0,67.01,67.01
2007-11-21,69.46,69.46,0,69.15,69.15
2007-11-20,68.93,68.93,0,69.05,69.05
2007-11-19,66.89,66.89,0,68.81,68.81
2007-11-16,66.81,66.81,0,66.70,66.70
2007-11-15,65.67,65.67,0,66.18,66.18
2007-11-14,63.98,63.98,0,63.03,63.03
2007-11-13,64.74,64.74,0,64.10,64.10
2007-11-12,64.40,64.40,0,64.93,64.93
2007-11-09,64.54,64.54,0,64.99,64.99
2007-11-08,62.63,62.63,0,62.21,62.21
2007-11-07,62.17,62.17,0,62.15,62.15
2007-11-06,62.08,62.08,0,62.10,62.10
2007-11-05,62.95,62.95,0,62.41,62.41
2007-11-02,61.81,61.81,0,62.45,62.45
2007-11-01,60.55,60.55,0,60.51,60.51
2007-10-31,61.35,61.35,0,60.00,60.00
2007-10-30,62.21,62.21,0,61.90,61.90
2007-10-29,62.30,62.30,0,62.30,62.30
2007-10-26,63.35,63.35,0,62.00,62.00
2007-10-25,64.54,64.54,0,64.52,64.52
