Date,Low,Open,Volume,Close,High
2010-01-12,7.53,7.53,0,7.50,7.50
2010-01-11,7.50,7.50,0,7.53,7.53
2010-01-08,7.47,7.47,0,7.50,7.50
2010-01-07,7.17,7.17,0,7.47,7.47
2010-01-06,7.19,7.19,0,7.17,7.17
2010-01-05,7.01,7.01,0,7.19,7.19
2010-01-04,7.16,7.16,0,7.01,7.01
2009-12-31,7.05,7.05,0,7.16,7.16
2009-12-30,6.99,6.99,0,7.05,7.05
2009-12-28,7.03,7.03,0,7.19,7.19
2009-12-23,7.03,7.03,0,7.19,7.19
2009-12-22,7.15,7.15,0,7.03,7.03
2009-12-21,7.35,7.35,0,7.15,7.15
2009-12-18,7.49,7.49,0,7.35,7.35
2009-12-17,7.25,7.25,0,7.49,7.49
2009-12-16,7.50,7.50,0,7.25,7.25
2009-12-15,7.50,7.50,0,7.50,7.50
2009-12-14,7.50,7.50,0,7.50,7.50
2009-12-14,7.47,7.47,0,7.50,7.50
2009-12-11,7.50,7.50,0,7.47,7.47
2009-12-10,7.48,7.48,0,7.50,7.50
2009-12-09,7.36,7.36,0,7.48,7.48
2009-12-08,7.36,7.36,0,7.36,7.36
2009-12-07,7.20,7.20,0,7.36,7.36
2009-12-04,7.40,7.40,0,7.20,7.20
2009-12-03,7.22,7.22,0,7.40,7.40
2009-12-02,7.01,7.01,0,7.22,7.22
2009-12-01,6.95,6.95,0,7.01,7.01
2009-11-30,7.16,7.16,0,6.95,6.95
2009-11-25,7.25,7.25,0,7.16,7.16
2009-11-24,7.40,7.40,0,7.25,7.25
2009-11-23,7.59,7.59,0,7.40,7.40
2009-11-20,7.51,7.51,0,7.59,7.59
2009-11-19,7.29,7.29,0,7.51,7.51
2009-11-18,6.95,6.95,0,7.29,7.29
2009-11-17,6.62,6.62,0,6.95,6.95
2009-11-16,6.31,6.31,0,6.62,6.62
2009-11-13,6.01,6.01,0,6.31,6.31
2009-11-12,6.00,6.00,0,6.01,6.01
2009-11-11,6.05,6.05,0,6.00,6.00
2009-11-10,6.27,6.27,0,6.05,6.05
2009-11-09,6.23,6.23,0,6.27,6.27
2009-11-06,6.04,6.04,0,6.23,6.23
2009-11-05,6.00,6.00,0,6.04,6.04
2009-11-04,5.90,5.90,0,6.00,6.00
2009-11-03,5.84,5.84,0,5.90,5.90
2009-11-02,6.13,6.13,0,5.84,5.84
2009-10-30,6.45,6.45,0,6.13,6.13
2009-10-29,6.49,6.49,0,6.45,6.45
2009-10-28,6.30,6.30,0,6.49,6.49
2009-10-27,6.48,6.48,0,6.30,6.30
2009-10-26,5.88,5.88,0,6.09,6.09
2009-10-23,6.79,6.79,0,6.46,6.46
2009-10-22,7.00,7.00,0,6.79,6.79
2009-10-21,7.21,7.21,0,7.00,7.00
2009-10-20,7.08,7.08,0,7.21,7.21
2009-10-19,7.10,7.10,0,7.08,7.08
2009-10-16,7.07,7.07,0,7.10,7.10
2009-10-15,7.20,7.20,0,7.07,7.07
2009-10-14,7.20,7.20,0,7.20,7.20
2009-10-13,7.40,7.40,0,7.20,7.20
2009-10-12,7.31,7.31,0,7.40,7.40
2009-10-09,7.16,7.16,0,7.31,7.31
2009-10-08,7.01,7.01,0,7.16,7.16
2009-10-07,6.94,6.94,0,7.01,7.01
2009-10-06,6.61,6.61,0,6.94,6.94
2009-10-05,6.30,6.30,0,6.61,6.61
2009-10-02,6.00,6.00,0,6.30,6.30
2009-09-30,6.20,6.20,0,6.00,6.00
2009-09-29,6.38,6.38,0,6.20,6.20
2009-09-28,6.09,6.09,0,6.38,6.38
2009-09-25,5.88,5.88,0,6.09,6.09
2009-09-24,5.60,5.60,0,5.88,5.88
2009-09-23,5.45,5.45,0,5.60,5.60
2009-09-18,5.52,5.52,0,5.45,5.45
2009-09-17,5.60,5.60,0,5.52,5.52
2009-09-16,5.45,5.45,0,5.60,5.60
2009-09-15,5.20,5.20,0,5.45,5.45
2009-09-14,5.35,5.35,0,5.20,5.20
2009-09-11,5.10,5.10,0,5.35,5.35
2009-09-10,5.00,5.00,0,5.10,5.10
2009-09-09,4.84,4.84,0,5.00,5.00
2009-09-08,4.61,4.61,0,4.84,4.84
2009-09-07,4.80,4.80,0,4.61,4.61
2009-09-04,5.00,5.00,0,4.80,4.80
2009-09-03,5.20,5.20,0,5.00,5.00
2009-09-02,5.40,5.40,0,5.20,5.20
2009-09-01,5.45,5.45,0,5.40,5.40
2009-08-31,5.47,5.47,0,5.45,5.45
2009-08-28,5.75,5.75,0,5.47,5.47
2009-08-27,5.95,5.95,0,5.75,5.75
2009-08-26,5.67,5.67,0,5.95,5.95
2009-08-25,5.40,5.40,0,5.67,5.67
2009-08-24,5.33,5.33,0,5.40,5.40
2009-08-21,5.61,5.61,0,5.33,5.33
2009-08-20,5.90,5.90,0,5.61,5.61
2009-08-19,6.19,6.19,0,5.90,5.90
2009-08-18,6.46,6.46,0,6.19,6.19
2009-08-14,7.00,7.00,0,6.80,6.80
2009-08-13,7.00,7.00,0,7.00,7.00
2009-08-12,7.25,7.25,0,7.00,7.00
2009-08-11,7.27,7.27,0,7.25,7.25
2009-08-10,6.93,6.93,0,7.27,7.27
2009-06-25,8.08,8.08,0,7.68,7.68
2009-06-17,8.55,8.55,0,8.30,8.30
2009-06-16,8.46,8.46,0,8.55,8.55
2009-06-15,7.96,7.96,0,8.15,8.15
2009-06-12,8.20,8.20,0,8.00,8.00
2009-06-11,8.48,8.48,0,8.35,8.35
2009-06-10,8.62,8.62,0,8.70,8.70
2009-06-09,8.78,8.78,0,8.69,8.69
2009-06-08,9.03,9.03,0,8.99,8.99
2009-06-05,8.49,8.49,0,8.90,8.90
2009-06-05,8.32,8.32,0,8.90,8.90
2009-06-04,7.90,7.90,0,8.49,8.49
2009-06-03,8.11,8.11,0,8.14,8.14
2009-06-01,8.05,8.05,0,8.05,8.05
2009-05-28,7.62,7.62,0,7.67,7.67
2009-05-27,7.47,7.47,0,7.31,7.31
2009-05-26,7.24,7.24,0,7.46,7.46
2009-05-25,7.44,7.44,0,7.49,7.49
2009-05-22,7.47,7.47,0,7.50,7.50
2009-05-21,7.50,7.50,0,7.32,7.32
2009-05-20,7.56,7.56,0,7.56,7.56
2009-05-19,7.18,7.18,0,7.20,7.20
2009-05-18,6.86,6.86,0,6.86,6.86
2009-05-15,7.26,7.26,0,7.22,7.22
2009-05-14,7.51,7.51,0,7.60,7.60
2009-05-13,7.28,7.28,0,7.28,7.28
2009-05-12,6.94,6.94,0,6.94,6.94
2009-05-11,6.61,6.61,0,6.61,6.61
2010-03-23,9.00,9.00,0,9.06,9.06
2010-03-24,9.06,9.06,0,9.12,9.12
2010-04-30,7.59,7.37,5938024,7.73,7.73
2010-05-10,7.99,7.86,4722340,8.25,8.25
2010-05-04,8.00,7.73,5050941,8.11,8.11
2010-05-05,8.06,8.11,1408520,8.11,8.11
2010-05-07,7.85,8.11,1596913,7.86,8.08
2010-05-11,8.15,8.25,2832405,8.49,8.59
2010-11-29,7.80,7.88,5529971,7.87,7.87
2010-11-23,7.80,7.98,1074000,7.82,8.00
2010-11-24,7.60,7.82,2727768,7.88,7.88
2010-11-25,7.51,7.88,5201770,7.88,7.88
2010-11-26,7.80,7.88,587905,7.88,7.88
2010-11-30,7.82,7.87,9163376,7.90,7.90
2010-04-06,9.10,9.10,0,9.42,9.42
2010-04-07,9.42,9.42,0,9.59,9.59
2010-04-08,9.59,9.59,0,9.30,9.30
2010-04-09,9.30,9.30,0,9.27,9.27
2010-05-12,8.21,8.49,4799287,8.60,8.60
2010-05-14,8.40,8.41,802420,8.45,8.45
2010-05-13,8.19,8.60,2176624,8.41,8.50
2010-05-17,8.45,8.45,1806241,8.45,8.51
2010-05-18,8.50,8.45,5193320,8.50,8.80
2010-06-03,8.00,8.00,5855593,8.15,8.15
2010-05-19,8.51,8.50,24945863,8.72,8.78
2010-05-25,7.45,7.84,8370949,7.50,7.55
2010-05-24,7.84,7.84,1783356,7.84,7.84
2010-05-20,8.50,8.50,7298211,8.65,8.72
2010-07-01,7.95,8.30,6010698,8.00,8.27
2010-07-02,8.00,8.00,1060662,8.04,8.05
2010-07-05,8.03,8.04,404244,8.03,8.05
2010-07-06,7.79,8.03,2875372,8.29,8.29
2010-09-24,5.79,5.80,1550219,5.95,5.95
2010-09-27,5.75,5.95,17231013,5.80,5.83
2010-09-23,5.62,5.79,1936862,5.80,5.84
2010-09-23,5.62,5.79,1936862,5.80,5.84
2010-09-30,5.47,5.47,7392805,5.53,5.65
2010-07-15,7.52,7.80,6308859,7.75,7.90
2010-07-16,7.60,7.75,1000809,7.78,7.79
2010-07-19,7.44,7.78,558287,7.44,7.44
2010-07-20,7.07,7.44,1518634,7.09,7.26
2010-07-26,7.30,7.30,3706742,7.30,7.45
2010-07-21,7.08,7.09,1046040,7.26,7.31
2010-10-19,6.39,6.41,7240650,6.41,6.43
2010-10-20,6.09,6.41,3438127,6.30,6.30
2010-10-22,5.98,5.99,3774831,6.19,6.19
2010-10-25,6.15,6.19,4662450,6.30,6.30
2010-10-27,6.10,6.14,2050591,6.33,6.33
2010-10-28,6.02,6.33,5284932,6.62,6.64
2010-10-26,6.04,6.30,6498680,6.14,6.14
2010-10-29,6.64,6.62,13519600,6.95,6.95
2010-11-01,6.83,6.95,5236502,7.28,7.29
2010-11-02,7.28,7.28,7241674,7.28,7.49
2010-11-03,7.28,7.28,3350680,7.28,7.29
2010-12-08,7.73,7.75,15473902,7.80,7.80
2010-12-09,7.50,7.80,3710550,7.60,7.60
2010-12-10,7.50,7.60,2607876,7.50,7.60
2010-12-13,7.45,7.50,1705011,7.50,7.60
2010-12-16,7.37,7.69,2541780,7.50,7.60
2010-12-14,7.50,7.50,802412,7.80,7.80
2010-12-15,7.69,7.80,536219,7.69,7.70
2010-12-17,7.50,7.50,368660,7.60,7.60
2010-12-20,7.30,7.60,6243982,7.50,7.60
2010-12-21,7.50,7.50,1330077,7.54,7.54
2010-12-22,7.50,7.54,24466105,7.85,7.85
2011-01-12,7.83,8.19,7035793,8.00,8.21
2011-01-13,8.00,8.00,6533980,8.00,8.24
2011-01-14,7.72,8.00,4471964,7.99,8.05
2011-01-17,7.82,7.99,9846154,8.00,8.05
2011-01-19,7.70,7.68,3009262,8.00,8.00
2011-01-18,7.68,8.00,8228200,7.68,8.00
2011-02-04,7.80,7.90,2065895,7.99,7.99
2011-02-07,7.80,7.99,6424930,7.90,7.90
2011-02-08,7.87,7.90,12453584,7.90,7.99
2011-02-09,7.80,7.90,4972904,7.91,7.91
2011-02-10,7.81,7.91,970174,7.81,7.91
2010-09-07,5.99,6.23,1219000,5.99,6.08
2010-09-08,5.99,5.99,8954858,6.10,6.10
2010-09-13,5.82,6.10,11053500,6.00,6.00
2010-09-14,5.70,6.00,1356551,5.85,5.90
2010-09-15,5.73,5.85,44283384,6.00,6.10
2010-03-29,9.01,9.01,0,9.00,9.00
2010-03-30,9.00,9.00,0,8.95,8.95
2010-03-31,8.95,8.95,0,9.00,9.00
2010-04-19,9.12,9.46,1146539,9.35,9.50
2010-04-21,8.90,9.35,6625450,9.00,9.30
2010-04-20,9.07,9.35,6920995,9.35,9.40
2010-04-22,8.56,9.00,3136740,9.00,9.01
2010-04-23,8.60,9.00,10619136,8.85,9.00
2010-04-26,8.41,8.85,2769613,8.41,8.80
