Date,Low,Open,Volume,Close,High
2009-11-12,8.50,8.50,0,8.50,8.50
2009-11-09,8.50,8.50,0,8.50,8.50
2009-11-06,8.50,8.50,0,8.50,8.50
2009-11-05,8.50,8.50,0,8.50,8.50
2009-11-04,8.50,8.50,0,8.50,8.50
2009-11-03,8.50,8.50,0,8.50,8.50
2009-10-30,8.50,8.50,0,8.50,8.50
2009-10-29,8.50,8.50,0,8.50,8.50
2009-10-28,8.50,8.50,0,8.50,8.50
2009-10-23,8.50,8.50,0,8.50,8.50
2009-10-22,8.50,8.50,0,8.50,8.50
2009-10-21,8.92,8.92,0,8.50,8.50
2009-10-20,8.50,8.50,0,8.92,8.92
2010-03-22,9.00,9.00,0,8.92,8.92
2010-03-26,9.00,9.00,0,8.90,8.90
2010-04-01,9.00,9.00,0,9.00,9.00
2010-09-16,5.30,5.30,209635,5.30,5.30
2010-09-17,5.29,5.30,433785,5.29,5.29
2010-09-20,5.30,5.29,121259,5.30,5.30
2010-09-21,5.25,5.30,223924,5.25,5.25
2010-09-23,5.20,5.25,666625,5.20,5.20
2010-09-22,5.25,5.25,84992,5.25,5.25
2011-02-11,6.00,5.90,630759,6.00,6.00
2011-02-14,6.00,6.00,534311,6.00,6.01
2011-02-16,6.00,6.00,57900,6.00,6.00
2011-02-17,6.30,6.00,707600,6.30,6.30
2011-02-18,6.05,6.30,5870873,6.60,6.61
2011-02-21,6.27,6.60,1348062,6.59,6.59
2011-02-22,6.59,6.59,307596,6.59,6.59
2011-02-23,6.27,6.59,269915,6.27,6.27
2011-02-25,6.00,6.27,125554,6.00,6.00
2011-02-24,0.00,0.00,104519,6.27,0.00
2011-02-28,6.00,6.00,171850,6.00,6.00
2011-03-01,6.00,6.00,94978,6.00,6.00
2011-03-02,5.92,6.00,1063585,5.92,6.00
2011-03-03,5.93,5.92,330090,5.93,5.93
2011-03-04,5.93,5.93,65880,5.93,5.93
2011-03-07,5.80,5.93,216000,5.80,5.80
2011-03-08,5.80,5.80,92085,5.80,5.80
2011-03-09,5.80,5.80,52439,5.80,5.80
2011-03-10,5.80,5.80,43692,5.80,5.80
2011-03-11,5.51,5.80,558000,5.51,5.70
2011-03-14,5.51,5.51,111040,5.51,5.51
2011-03-15,5.51,5.51,30250,5.51,5.51
2011-03-16,5.51,5.51,16478,5.51,5.51
2011-03-17,5.51,5.51,5950,5.51,5.51
2011-03-18,5.51,5.51,26000,5.51,5.51
2011-03-21,5.51,5.51,70800,5.51,5.51
2011-03-22,5.51,5.51,30300,5.51,5.51
2011-03-23,5.51,5.51,32660,5.51,5.51
2011-03-24,5.24,5.51,118612,5.24,5.24
2011-03-25,5.24,5.24,89450,5.24,5.24
2011-03-28,5.24,5.24,146717,5.24,5.24
2011-03-29,5.02,5.24,210235,5.02,5.02
2011-03-31,4.80,5.02,121500,4.80,4.80
2011-04-01,4.80,4.80,69894,4.80,4.80
2011-04-04,4.80,4.80,127602,4.80,4.80
2011-04-05,4.80,4.80,44310,4.80,4.80
2011-04-06,4.80,4.80,99250,4.80,4.80
2011-04-07,5.00,4.80,134755,5.00,5.00
2011-04-08,5.00,5.00,82838,5.00,5.00
2011-04-11,5.00,5.00,72162,5.00,5.00
2011-04-12,5.00,5.00,15772,5.00,5.00
2011-04-13,5.00,5.00,37088,5.00,5.00
2011-04-14,4.75,5.00,189115,4.75,4.75
2011-04-15,4.75,4.75,137197,4.75,4.75
2011-04-18,4.75,4.75,36965,4.75,4.75
2011-04-19,4.75,4.75,112191,4.75,4.75
2011-04-20,4.81,4.75,262500,4.81,4.98
2011-04-21,4.81,4.81,151862,4.81,4.81
2011-04-27,4.81,4.81,96800,4.81,4.81
2011-04-28,4.81,4.81,165480,4.81,4.81
2011-04-29,4.81,4.81,165621,4.81,4.81
2011-05-03,4.81,4.81,28550,4.81,4.81
2011-05-04,4.81,4.81,61738,4.81,4.81
2011-05-05,4.70,4.81,134374,4.70,4.70
2011-05-06,4.75,4.70,204050,4.75,4.75
2011-05-09,4.52,4.75,582233,4.53,4.54
2011-05-10,4.31,4.53,273750,4.31,4.31
